2021-03-03,3819.72
2021-03-04,3768.47
2021-03-05,3841.94
2021-03-06,3841.94
2021-03-07,3841.94
2021-03-08,3821.35
2021-03-09,3875.44
2021-03-10,3898.81
2021-03-11,3939.34
2021-03-12,3943.34
2021-03-13,3943.34
2021-03-14,3943.34
